Program,Time (sec.)
0,22.80891951599915
1,44.20821280100063
2,7.306158335999498
6,2.000414049000028
7,73.3775362489996
9,18.342808682000395
10,4.861789378001049
17,0.5589883430002374
23,0.4754848859993217
24,0.519680323999637
28,5.4980542630000855
29,1.7360207779984194
30,0.8677509350000037
31,1.506827233999502
32,5.0227158540001255
33,7.124517621999985
34,6.3035742709998885
35,1.5711636919986631
36,2.553376231000584
37,1.5215112019996013
38,17.05324364899934
39,43.43426443700082
40,77.61860696300027
42,1.9228437369965832
43,5.757934422999824
44,1.9804213470015384
45,13.772559592998732
46,8.475360993001232
49,6.537010330001067
51,2.632140846999391
52,0.46889007500067237
53,0.5092321060001268
54,0.526728410000942
55,0.5084077959982096
56,0.7522239799982344
57,0.6084176730000763
58,0.6438058429994271
59,0.6229295859993726
60,0.9340383140006452
61,0.49869623799895635
62,0.5051581789994088
63,0.9423476329975529
64,0.5106478199995763
65,28.485696071998973
66,30.176757934998022
67,8.757497705999413
69,4.6737372419993335
71,3.8362022660003277
74,14.637435691001883
76,6.3958005200001935
77,3.0899887289997423
79,12.061194138001156
80,11.855164415999752
81,21.75636568600021
82,0.6304000790005375
85,2.3049161069975526
86,1.422859032998531
88,3.3318897700009984
89,7.599057438997988
90,5.213952374000655
100,0.7252832369995303
101,3.2210718620008265
102,0.9850629930006107
103,1.4820176659995923
104,3.726570582999557
105,1.65414568700362
106,12.181879112002207
107,2.1251587250008015
108,2.7646498140020412
109,16.429483967000124
111,0.8710160789996735
112,0.8363560590005363
113,1.5567893700026616
114,6.395867895000265
117,3.774627668000903
119,1.029214582998975
120,1.0048422639993078
123,2.9255885210004635
124,2.097009929999331
125,2.0100166180018277
127,1.5819956399973307
128,1.676548842999182
137,68.26084368199736
138,81.77042863899987
139,74.90595754199967
140,77.4510369640011
142,33.07521149999957
143,46.253010762000486
144,11.046381156997086
145,12.046216209000704
146,13.972629195999616
147,5.690871396000148
156,23.313908954001818
158,4.705370284998935
159,1.5245299419984804
160,4.676341098998819
161,4.712866972000484
162,4.754913867996947
163,3.047482089998084
164,2.8300641599998926
165,1.6218258979970415
167,1.1881640470019192
170,1.1373917939999956
171,1.3258035799990466
172,1.4291644510012702
173,0.7543597379990388
174,1.6146389500026999
175,1.5157197740008996
176,1.409332547998929
177,4.09997489899979
178,1.3643074190003972
179,47.16205532100139
180,0.8778752489997714
181,0.8605414730009215
182,0.8484800920014095
184,15.353612311002507
187,2.1739875839994056
191,1.8695624100000714
195,0.9757072080028593
203,59.201597213999776
204,7.656626480998966
206,48.404919214000984
207,34.41397306699946
208,14.090151573000185
209,19.565482268997584
211,20.878268768999988
212,20.76773185699858
213,21.561761151999235
214,15.414432089000911
215,23.9250158750001
216,64.84885137099991
217,25.512074018999556
218,31.904187269999966
219,57.62147464900045
221,72.67291095100154
222,23.994758796001406
223,35.34519983299833
224,27.41142520199719
225,41.17895568500171
226,40.34769103099825
227,24.037319912000385
228,31.680714547997923
229,19.353633904000162
230,26.10118146199966
231,27.094041973999992
232,41.16004655099823
233,28.087985040001513
234,27.743803861001652
235,26.838275584999792
236,29.764647701002104
237,25.65278703399963
238,12.67279655099992
240,1.449873547997413
241,1.1408053349987313
242,0.7011484449976706
243,1.2064238829989335
244,1.1927012810010638
245,0.7914402729984431
247,21.8125703049991
251,35.053552050998405
253,3.687876193002012
261,24.38257276600052
266,2.746430056002282
267,2.6362692800030345
268,4.76663829500103
269,7.049467257998913
274,33.48613667400059
275,74.8272991269987
276,13.081255876000796
277,28.66571491600189
278,4.6993381370011775
281,88.5809451210007
288,55.60523281499991
289,45.3608233240011
290,6.012267095997231
291,64.78385114699995
295,33.12991109699942
296,0.46736689500176
297,0.4653865500004031
298,0.4713285719990381
299,0.8562221770007454
300,0.8218895589998283
301,0.611629761999211
302,0.7289298549985688
304,0.651735760999145
305,0.5590246690007916
306,0.5174820020001789
307,0.509970697999961
308,0.649772259999736
309,0.5376699049993476
310,0.6391901650022191
311,24.62854193900057
312,5.562017690997891
313,5.827704644998448
314,0.4766568150007515
317,25.63288203099728
318,7.4042126739987
319,8.244998463000229
322,32.40350277700054
326,1.9093950990027224
327,7.500535948998731
328,9.45786936100194
329,0.5030688309998368
332,9.047997535999457
333,4.418955632001598
335,38.952400019999914
336,21.914101962996938
339,78.2093788159982
340,7.820162691998121
344,2.7103518750009243
345,85.99018582200006
346,23.995983819000685
348,0.5181232329996419
350,5.75313902400012
356,1.437186096001824
361,7.676038260000496
363,8.530899306999345
364,9.06889958299871
367,35.727440369999385
368,8.530581320999772
369,20.693994491997728
373,22.540369465001277
376,1.7853465059997689
377,0.8377805529999023
378,3.219035599002382
381,4.034637134001969
382,45.349501536999014
383,42.86107395699946
384,34.19254400999853
385,10.498881198000163
387,16.188983856998675
388,6.5252628369999
390,3.1102631030007615
392,6.9590791880000324
393,16.423238286002743
394,18.870552165000845
395,31.07428467799764
396,63.9824192269989
399,20.34186510100335
400,25.522283466998488
401,30.32746755699918
402,12.405540716998075
403,40.56838330100072
404,12.489569196997763
407,72.13372278699899
408,6.033368722997693
409,22.801424597000732
410,19.61766486200213
412,29.929010777999792
413,28.888123732001986
414,7.805837212999904
415,33.724436204000085
416,9.232611281000572
417,9.430882440999994
418,9.661676037001598
419,11.50251713200123
420,24.620520462998684
421,20.56658664799761
422,24.408496629999718
423,45.24301223799921
425,26.450904699999228
426,22.246303125997656
427,10.991915088998212
428,21.74584747800327
429,7.8175735820004775
430,14.260925844999292
431,25.00796523399913
432,35.569828039999265
433,4.874059776997456
434,33.86888937800177
435,8.586767218002933
436,5.5386676199996145
437,4.632552515999123
438,9.78757705300086
439,4.340858718001982
440,4.651092456002516
441,4.7557577549996495
442,5.1418131639984495
443,74.64315682499728
444,84.54319797200151
446,39.26653751300182
447,31.0749049929982
448,11.255294088001392
449,27.735111391000828
450,67.09505577000164
451,31.457348416999594
453,12.218930607999937
454,16.114411552000092
455,28.653609877001145
457,43.100418653000816
460,28.959832848002407
464,87.12836565299949
472,49.51995544499732
473,0.6567333929997403
474,2.902681511000992
478,10.057195158002287
479,23.537728047998826
483,3.503931133000151
484,10.425982218999707
492,51.93636434400105
494,13.227664848000131
496,35.767104890001065
497,13.635184831000515
499,6.444968403997336
500,13.344903443001385
501,8.50509595100084
502,0.45519534099730663
503,0.9332560069997271
504,0.7540845479998097
505,0.695457122001244
506,0.7847494809975615
507,0.687143985000148
508,0.7851511820008454
509,0.909354194001935
510,0.7707640030021139
511,0.7789410079967638
512,0.4905586509994464
513,0.7462808700001915
514,0.47354905000247527
515,0.5479157989975647
516,0.5863819469996088
517,0.5988104349999048
521,2.1396426829996926
522,1.1172051200010173
525,5.54337094499715
528,4.4090237640011765
531,9.193440107999777
532,0.7604477670029155
533,1.3607173819982563
546,0.7610362260020338
547,0.7598524360000738
548,0.6333130880011595
549,0.4883547790013836
550,0.4741563470015535
551,1.1223106200013717
552,0.5574767300022359
553,0.5406602109978849
554,0.6740223319975485
560,2.228087264000351
561,2.2005909150029765
562,2.3831218390005233
563,2.271860681998078
565,4.71679586800019
566,4.855412551001791
567,3.155029593999643
568,3.155905129002349
569,17.067192528000305
578,1.437747957999818
588,0.890603972999088
589,2.0594079499969666
590,6.199915770001098
593,0.6538879129984707
594,0.6351860460017633
597,70.8562530379968
598,47.10680805800075
599,46.16124809300163
600,47.02185062300123
601,46.908459289003076
607,52.55898311200144
608,64.9186471690009
621,72.48002756599817
622,58.90706531199976
627,3.055923112002347
628,1.802818764001131
634,0.47967732299730415
635,0.4929036579997046
636,0.7987253290011722
637,0.484721503999026
638,0.491048244999547
639,0.7800532149994979
640,0.46637342600297416
641,1.4285298279974086
642,0.971218767001119
643,0.7274361889976717
644,0.8761187710006197
645,0.49081437200220535
646,0.49426629200024763
647,0.46880745200178353
649,0.7577303270008997
650,25.05482645400116
651,5.595526832999894
652,7.2034254649988725
654,0.7282353689988668
655,2.7849497259994678
657,2.7706017140008043
658,7.1839908360016125
659,4.972577889999229
667,14.232128359002672
688,3.3377366040003835
690,6.556368102003034
708,8.586372758996731
709,40.69538317900151
710,72.157458873
713,2.35053346100176
714,5.919284247000178
715,0.7546839319984429
716,0.7281444899999769
717,6.642167760997836
718,5.770805192001717
731,12.405117476999294
734,4.137075418999302
735,8.99182916400241
736,46.96352086299885
737,23.988694260999182
738,59.43483247800032
739,11.059331319000194
740,10.243002297000203
743,3.121192914000858
745,17.271460141997522
746,1.9582548490034242
747,1.979730256000039
751,1.245375161000993
752,5.46697037299964
753,1.4557930579976528
756,45.70416071699947
758,47.1069171099989
759,36.445210377001786
760,36.23130358900016
761,19.216890659001365
762,18.8705556490022
763,45.24295051499939
764,49.127822552
765,39.86725266299982
766,18.384406559001945
770,41.806454222001776
772,2.900538571000652
773,2.924170262002008
774,21.96619880000071
777,2.8841261390007276
780,0.9358372629976657
781,5.737125932999334
783,4.682408786000451
784,0.7446290609987045
786,30.94498658899829
787,9.931913472002634
788,17.200987192998582
789,54.65213347700046
790,8.943093884001428
793,22.74786566200055
794,8.853484624996781
796,56.40728520099947
800,3.0037199079997663
802,1.191848080001364
803,4.387539619001473
804,1.2634049139996932
805,0.9102258399980201
806,2.8532491969999683
808,6.823452835000353
809,8.836327036999137
810,8.844072411000525
811,43.13843434800219
812,17.00798994499928
813,5.855333930998313
814,8.659382908001135
815,37.655303360999824
816,8.648975077001523
817,6.313621763998526
818,15.502497023000615
822,1.6178226189986162
823,1.6050137640013418
824,1.4416813700008788
826,3.40650753799855
827,2.4876660519985307
828,5.702343879002001
831,58.603963960998954
832,9.296686527999555
833,1.7800428900009138
836,3.7377379270001256
837,1.552409718002309
838,1.074374406998686
839,3.730606171000545
844,73.42324589099735
846,52.604049346002284
850,79.14777229699757
851,80.87496678699972
856,77.03858386900174
857,2.055263787002332
858,9.788116821000585
859,63.60743213099704
860,24.58854557500308
861,2.2138742560018727
862,3.0505102980023366
863,6.48664420699788
864,3.027840823000588
865,3.0514324229989143
866,0.591292828998121
867,0.8889770599998883
868,0.8968008869996993
869,2.6887772869995388
870,19.030266333000327
871,3.8123077529999136
872,4.814352589997725
874,10.517873816999781
875,4.821898916001373
876,11.696810923000157
877,27.718861518002086
878,10.30311389200142
879,36.88671744800013
880,10.26157114900343
881,5.139522063000186
882,5.0700316980000935
883,0.4972217129979981
884,18.82259259500279
885,19.154950973999803
886,5.850200003002101
888,19.66157333799856
889,19.045869759000198
890,5.2021888960007345
891,5.901034422000521
892,6.1054393840022385
896,6.039067210000212
897,5.842923730997427
898,21.13886748599907
899,5.7177924559982785
901,1.2276470750002773
902,1.4874770099995658
903,48.323939346999396
904,56.48541345199919
911,7.363934621000226
916,18.2612046380018
923,19.75698669800113
924,10.345910841002478
926,21.205270682003174
930,1.9281331549973402
931,2.076291506000416
934,42.5415084999986
937,9.844857161999244
939,12.011956639002165
944,0.49603198399563553
945,0.5076324449983076
946,0.5487633240045398
947,0.795572656999866
948,0.5571596040026634
949,0.6255903729979764
950,4.70260449500347
951,4.733664206003596
953,18.87953485500475
954,6.619862917999853
962,4.9211171150018345
963,2.444248940999387
971,4.129641213003197
984,22.60684231799678
985,17.667891388999124
986,12.898054248995322
987,8.584047135998844
988,4.853543952005566
989,8.737866936004139
990,9.721088936996239
991,8.745488296000985
993,14.929555656002776
994,8.925965123999049
995,9.998797186999582
996,10.449083679995965
997,12.835357787000248
999,8.604063336999388
1000,21.09818369399727
1001,10.54611321700213
1007,11.290126176005288
1008,6.379486503996304
1009,10.219381340997643
1010,7.714153859000362
1011,7.9790720349992625
1012,33.04499762199703
1017,59.11291933499888
1018,43.35315229600383
1020,26.94759184400027
1021,80.12230504600302
1022,71.5766128059986
1023,50.09679832999973
1025,84.79559502600023
1026,84.77911848599615
1027,15.364314258993545
1029,35.95798045799893
1030,47.20242407799378
1032,47.44437783300236
1034,78.91396708500542
1035,35.70760657500068
1036,24.30762950499775
1046,2.9689991929990356
1047,2.9859784900036175
1049,3.0753800780003075
1053,27.695850412004802
1054,36.730301314993994
1055,17.505497375997948
1058,0.6077412689992343
1060,0.49747012999432627
1061,0.4774491370044416
1062,0.49928170399653027
1063,0.4845795330038527
1064,0.4739509339997312
1065,0.49889598000299884
1066,0.9298683639935916
1067,0.7609338010006468
1068,0.5629550269950414
1069,0.561161940000602
1070,0.4850901160025387
1071,0.7532396140013589
1072,0.4958881709972047
1073,0.9117269490016042
1074,2.1947895560006145
1075,0.7540679009980522
1076,0.5605699670049944
1077,0.7580295720035792
1078,0.9049850150040584
1079,0.5774096159948385
1080,0.9068952270026784
1081,0.5812550660048146
1082,7.350542473002861
1083,4.8197169409977505
1084,4.50318854800571
1085,4.564350054999522
1086,4.667545178999717
1087,3.645417463994818
1088,3.664094773994293
1089,4.7584099900050205
1090,4.7224013910017675
1092,33.48977098699834
1093,0.4935673240033793
1095,5.08713534999697
1096,0.6350693970016437
1098,58.42205304699746
1099,78.93399168200267
1100,73.56451875500352
1104,78.69061420999788
1109,85.00080589999561
1113,51.470589933000156
1116,88.82048465299886
1119,18.49867709600221
1120,80.57292365799367
1124,40.14849204100028
1125,64.83699783000338
1127,50.01074027700088
1130,58.92877066199435
1131,63.87702224900568
1132,51.32162213000265
1133,23.029760334997263
1135,21.10356675100047
1140,46.73031001400523
1141,36.191334442999505
1142,41.82833997699345
1152,44.921747719999985
1157,11.798210442997515
1158,7.330871550999291
1159,4.165573113001301
1160,15.4465462129956
1161,7.136828016999061
1165,3.981304599001305
1166,2.4894223230003263
1167,8.692703984997934
1169,9.221333173001767
1173,9.326616284997726
1176,5.972148323999136
1177,15.175005387995043
1178,13.924735013999452
1179,26.736986559000798
1184,44.366405376997136
1185,13.982922082002915
1186,2.8492138069996145
1187,0.7374366560034105
1188,1.4293205899957684
1193,1.3175897829933092
1194,2.597563987998001
1195,1.8186174130023574
1196,1.7435868829998071
1197,1.6932178260030923
1198,1.7924926990017411
1201,2.7333781529960106
1202,3.428069620000315
1211,1.7743651870041504
1212,0.5668511629992281
1213,0.8581258639969747
1214,0.5500387190040783
1215,0.7033072749982239
1216,0.6861725619965
1217,0.7618965919973562
1218,0.8568162150040735
1219,0.5858183620002819
1220,0.8644597809980041
1221,0.6407658620009897
1222,0.8858089540008223
1223,1.0517548999996507
1224,0.6491878369997721
1225,0.6637197419986478
1226,1.0499997450024239
1231,2.4370184729996254
1232,2.535252401001344
1249,16.774272966002172
1250,28.96666456800449
1251,26.712721156000043
1252,3.1653629369975533
1253,5.217245314997854
1257,66.27502973299852
1259,5.109673710998322
1261,0.5596527560046525
1262,1.0590798640041612
1263,0.6934257430038997
1264,5.972381444000348
1265,5.8040777089991025
1266,15.747464845997456
1269,0.8368194249997032
1275,1.2840333560016006
1276,2.4011162750030053
1277,7.256626802998653
1278,1.8178872680000495
1279,0.8153379680006765
1280,1.1653059969976312
1281,0.903579019002791
1283,3.2334400309991906
1284,3.1396950260023004
1287,2.7142295029989327
1289,3.2247233469970524
1292,22.64443339099671
1293,34.17418893899594
1294,13.661906508998072
1295,15.000506484000653
1296,25.586563967000984
1297,81.06049617499957
1298,68.61374934700143
1299,12.237990225999965
1300,13.50185611800407
1301,42.95569004400022
1302,63.523250284000824
1305,4.105374336999375
1306,4.09240461900481
1307,3.996647909996682
1308,4.172300138998253
1309,0.5919922899993253
1310,0.6606371310044779
1311,2.501431789001799
1312,0.6164317680013482
1314,0.4644548720025341
1315,0.8677845440033707
1316,1.0197254209997482
1317,0.64685245599685
1318,0.5242556009980035
1320,0.7691812850025599
1321,4.646975976997055
1322,1.9406413329998031
1323,1.1747579689981649
1324,5.411149972998828
1325,24.706587881002633
1326,8.615252032999706
1327,21.78450686600263
1332,78.7953073739991
1333,88.53782052399765
1335,2.8471709840014228
1336,3.066897254997457
1337,51.591945354004565
1368,10.100491006000084
1369,4.917130568996072
1370,5.414411585996277
1374,44.40877027699753
1377,12.479800578999857
1380,65.784037600999
1382,29.10306899099669
1383,13.015947975996824
1384,15.24063538700284
1385,34.13316065199615
1386,52.367050603999814
1390,5.934649075999914
1393,20.40424922099919
1394,15.365991022001253
1395,17.904837592999684
1396,21.25369606300228
1397,25.060694027000864
1398,0.7304420080035925
1399,0.7029293830055394
1400,0.723553483003343
1401,0.7241276380009367
1402,4.495777721997001
1403,2.2763780140012386
1412,17.015329568996094
1413,18.08529106700007
1414,5.639445890999923
1415,7.787155897000048
1416,53.43640555199818
1417,21.335029317997396
1418,29.12499731400021
1419,2.623608765003155
1421,3.7793682670017006
1422,3.4564731380014564
1423,1.6749753199983388
1425,2.2425145140005043
1428,1.2678767870020238
1429,1.8590595589994336
1431,2.88222281599883
1434,2.870064007998735
1436,9.084047678996285
1448,2.3461632390026352
1450,0.8651087010002811
1477,12.322334158001468
1478,15.053832993005926
1479,7.397852880996652
1480,85.66122750599607
1481,5.661378279997734
1482,2.2844890690030297
1483,2.4167150060020504
1485,2.1859958480054047
1486,2.1912833969981875
1487,11.302652450001915
1488,35.72535621099814
1489,14.552384578993951
1490,32.50025562699739
1491,2.172523930996249
1492,2.1153345040002023
1493,2.19324563400005
1494,2.2029209330066806
1495,1.7966653940020478
1496,2.4999903209973127
1497,3.0812422899980447
1498,2.6893937310014735
1499,12.792148679000093
1511,8.813329825003166
1512,67.65629705000174
1514,0.5973611730005359
1515,0.6188395240023965
1516,0.5290466740043485
1517,1.053586225003528
1518,0.9763294459989993
1521,8.758986184002424
1522,15.820681251003407
1526,5.28496924299543
1528,9.908568680999451
1530,9.200387048003904
1531,13.27433826100605
1532,55.81088896300207
1533,37.68185083199933
1534,14.671155676995113
1535,18.35537403500348
1536,45.2907784880008
1537,39.07487851699989
1538,45.75315446300374
1539,7.0685646629935945
1540,19.380958661000477
1541,19.761113715001557
1542,15.654806408005243
1543,17.862677026998426
1544,21.24986744099442
1545,20.184450911001477
1546,17.40387163500418
1547,17.661036424004124
1548,4.56279362400528
1549,24.75770538800134
1550,25.33644970200112
1551,32.928965332997905
1552,34.48268420099339
1554,18.0219253260002
1560,2.5740995019950788
1562,33.51507904200116
1563,13.858315758996469
1564,31.195828654999787
1565,2.900155495000945
1566,3.8613379989983514
1567,3.7776594079987262
1568,2.8684847179974895
1569,3.975836151999829
1571,8.658479953002825
1572,5.063197987001331
1574,3.9944633369959774
1575,4.56509345700033
1577,70.23762482000166
1578,63.154787464001856
1579,37.94387629200355
1580,59.10924448999867
1581,39.697782717994414
1582,61.32481454200024
1583,5.214347801003896
1584,5.50677412100049
1585,27.304975078994175
1586,30.86648030100332
1587,5.261741693997465
1589,1.0627759659982985
1590,5.031448970999918
1591,9.759385472003487
1592,4.214400936005404
1595,1.1139499510027235
1596,0.9163219469992328
1597,1.745541611999215
1598,1.8752411999957985
1599,1.4519869459982147
1600,1.4057667989982292
1601,2.404261708004924
1602,1.8221819019963732
1603,1.645661429996835
1605,0.8012129240014474
1607,1.8736097319997498
1608,3.2864719119970687
1609,2.767620402002649
1610,2.1446644110037596
1612,1.4790549020035542
1614,1.5380654620021232
1615,0.8222249170066789
1621,2.8310544220003067
